71,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A16,"Respiratory tuberculosis, not confirmed bacteriologically or histologically",A16.2,"Tuberculosis of lung, without mention of bacteriological or histological confirmation"
72,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A16,"Respiratory tuberculosis, not confirmed bacteriologically or histologically",A16.3,"Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
73,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A16,"Respiratory tuberculosis, not confirmed bacteriologically or histologically",A16.4,"Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
74,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A16,"Respiratory tuberculosis, not confirmed bacteriologically or histologically",A16.5,"Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
75,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A16,"Respiratory tuberculosis, not confirmed bacteriologically or histologically",A16.7,Primary respiratory tuberculosis without mention of bacteriological or histological confirmation
76,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A16,"Respiratory tuberculosis, not confirmed bacteriologically or histologically",A16.8,"Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
77,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A16,"Respiratory tuberculosis, not confirmed bacteriologically or histologically",A16.9,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
78,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A17,Tuberculosis of nervous system,A17.0,Tuberculous meningitisG01
79,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A17,Tuberculosis of nervous system,A17.1,Meningeal tuberculomaG07
80,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A17,Tuberculosis of nervous system,A17.8,Other tuberculosis of nervous system
81,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A17,Tuberculosis of nervous system,A17.9,"Tuberculosis of nervous system, unspecifiedG99.8"
82,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.0,Tuberculosis of bones and joints
83,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.1,Tuberculosis of genitourinary system
84,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.2,Tuberculous peripheral lymphadenopathy
85,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.3,"Tuberculosis of intestines, peritoneum and mesenteric glands"
86,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.4,Tuberculosis of skin and subcutaneous tissue
87,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.5,Tuberculosis of eye
88,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.6,Tuberculosis of ear
89,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.7,Tuberculosis of adrenal glandsE35.1
90,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.8,Tuberculosis of other specified organs
91,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A19,Miliary tuberculosis,A19.0,Acute miliary tuberculosis of a single specified site
92,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A19,Miliary tuberculosis,A19.1,Acute miliary tuberculosis of multiple sites
93,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A19,Miliary tuberculosis,A19.2,"Acute miliary tuberculosis, unspecified"
94,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A19,Miliary tuberculosis,A19.8,Other miliary tuberculosis
95,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A19,Miliary tuberculosis,A19.9,"Miliary tuberculosis, unspecified"
96,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.0,Bubonic plague
97,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.1,Cellulocutaneous plague
98,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.2,Pneumonic plague
99,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.3,Plague meningitis
100,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.7,Septicaemic plague
101,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.8,Other forms of plague
102,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.9,"Plague, unspecified"
103,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.0,Ulceroglandular tularaemia
104,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.1,Oculoglandular tularaemia
105,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.2,Pulmonary tularaemia
106,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.3,Gastrointestinal tularaemia
107,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.7,Generalized tularaemia
108,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.8,Other forms of tularaemia
109,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.9,"Tularaemia, unspecified"
110,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,A22.0,Cutaneous anthrax
111,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,A22.1,Pulmonary anthrax
112,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,A22.2,Gastrointestinal anthrax
113,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,A22.7,Anthrax septicaemia
114,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,A22.8,Other forms of anthrax
115,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,A22.9,"Anthrax, unspecified"
116,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,A23.0,Brucellosis due to Brucella melitensis
117,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,A23.1,Brucellosis due to Brucella abortus
118,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,A23.2,Brucellosis due to Brucella suis
119,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,A23.3,Brucellosis due to Brucella canis
120,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,A23.8,Other brucellosis
121,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,A23.9,"Brucellosis, unspecified"
122,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A24,Glanders and melioidosis,A24.0,Glanders
123,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A24,Glanders and melioidosis,A24.1,Acute and fulminating melioidosis
124,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A24,Glanders and melioidosis,A24.2,Subacute and chronic melioidosis
125,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A24,Glanders and melioidosis,A24.3,Other melioidosis
126,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A24,Glanders and melioidosis,A24.4,"Melioidosis, unspecified"
127,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A25,Rat-bite fevers,A25.0,Spirillosis
128,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A25,Rat-bite fevers,A25.1,Streptobacillosis
129,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A25,Rat-bite fevers,A25.9,"Rat-bite fever, unspecified"
130,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A26,Erysipeloid,A26.0,Cutaneous erysipeloid
131,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A26,Erysipeloid,A26.7,Erysipelothrix septicaemia
132,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A26,Erysipeloid,A26.8,Other forms of erysipeloid
133,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A26,Erysipeloid,A26.9,"Erysipeloid, unspecified"
134,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A27,Leptospirosis,A27.0,Leptospirosis icterohaemorrhagica
135,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A27,Leptospirosis,A27.8,Other forms of leptospirosis
136,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A27,Leptospirosis,A27.9,"Leptospirosis, unspecified"
137,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A28,"Other zoonotic bacterial diseases, not elsewhere classified",A28.0,Pasteurellosis
138,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A28,"Other zoonotic bacterial diseases, not elsewhere classified",A28.1,Cat-scratch disease
139,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A28,"Other zoonotic bacterial diseases, not elsewhere classified",A28.2,Extraintestinal yersiniosis
140,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A28,"Other zoonotic bacterial diseases, not elsewhere classified",A28.8,"Other specified zoonotic bacterial diseases, not elsewhere classified"
141,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A28,"Other zoonotic bacterial diseases, not elsewhere classified",A28.9,"Zoonotic bacterial disease, unspecified"
142,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A30,Leprosy [Hansen s disease],A30.0,Indeterminate leprosy
143,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A30,Leprosy [Hansen s disease],A30.1,Tuberculoid leprosy
144,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A30,Leprosy [Hansen s disease],A30.2,Borderline tuberculoid leprosy
145,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A30,Leprosy [Hansen s disease],A30.3,Borderline leprosy
146,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A30,Leprosy [Hansen s disease],A30.4,Borderline lepromatous leprosy
147,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A30,Leprosy [Hansen s disease],A30.5,Lepromatous leprosy
148,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A30,Leprosy [Hansen s disease],A30.8,Other forms of leprosy
149,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A30,Leprosy [Hansen s disease],A30.9,"Leprosy, unspecified"
150,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A31,Infection due to other mycobacteria,A31.0,Pulmonary mycobacterial infection
151,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A31,Infection due to other mycobacteria,A31.1,Cutaneous mycobacterial infection
152,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A31,Infection due to other mycobacteria,A31.8,Other mycobacterial infections
153,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A31,Infection due to other mycobacteria,A31.9,"Mycobacterial infection, unspecified"
154,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A32,Listeriosis,A32.0,Cutaneous listeriosis
155,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A32,Listeriosis,A32.1,Listerial meningitis and meningoencephalitis
156,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A32,Listeriosis,A32.7,Listerial septicaemia
157,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A32,Listeriosis,A32.8,Other forms of listeriosis
158,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A32,Listeriosis,A32.9,"Listeriosis, unspecified"
159,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A36,Diphtheria,A36.0,Pharyngeal diphtheria
160,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A36,Diphtheria,A36.1,Nasopharyngeal diphtheria
161,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A36,Diphtheria,A36.2,Laryngeal diphtheria
162,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A36,Diphtheria,A36.3,Cutaneous diphtheria
163,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A36,Diphtheria,A36.8,Other diphtheria
164,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A36,Diphtheria,A36.9,"Diphtheria, unspecified"
165,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A37,Whooping cough,A37.0,Whooping cough due to Bordetella pertussis
166,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A37,Whooping cough,A37.1,Whooping cough due to Bordetella parapertussis
167,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A37,Whooping cough,A37.8,Whooping cough due to other Bordetella species
168,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A37,Whooping cough,A37.9,"Whooping cough, unspecified"
169,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A39,Meningococcal infection,A39.0,Meningococcal meningitisG01
170,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A39,Meningococcal infection,A39.1,Waterhouse-Friderichsen syndromeE35.1
171,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A39,Meningococcal infection,A39.2,Acute meningococcaemia
172,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A39,Meningococcal infection,A39.3,Chronic meningococcaemia
173,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A39,Meningococcal infection,A39.4,"Meningococcaemia, unspecified"
174,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A39,Meningococcal infection,A39.5,Meningococcal heart disease
175,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A39,Meningococcal infection,A39.8,Other meningococcal infections
176,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A39,Meningococcal infection,A39.9,"Meningococcal infection, unspecified"
177,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A40,Streptococcal septicaemia,A40.0,"Septicaemia due to streptococcus, group A"
178,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A40,Streptococcal septicaemia,A40.1,"Septicaemia due to streptococcus, group B"
179,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A40,Streptococcal septicaemia,A40.2,"Septicaemia due to streptococcus, group D"
180,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A40,Streptococcal septicaemia,A40.3,Septicaemia due to Streptococcus pneumoniae
181,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A40,Streptococcal septicaemia,A40.8,Other streptococcal septicaemia
182,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A40,Streptococcal septicaemia,A40.9,"Streptococcal septicaemia, unspecified"
183,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A41,Other septicaemia,A41.0,Septicaemia due to Staphylococcus aureus
184,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A41,Other septicaemia,A41.1,Septicaemia due to other specified staphylococcus
185,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A41,Other septicaemia,A41.2,Septicaemia due to unspecified staphylococcus
186,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A41,Other septicaemia,A41.3,Septicaemia due to Haemophilus influenzae
187,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A41,Other septicaemia,A41.4,Septicaemia due to anaerobes
188,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A41,Other septicaemia,A41.5,Septicaemia due to other Gram-negative organisms
189,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A41,Other septicaemia,A41.8,Other specified septicaemia
190,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A41,Other septicaemia,A41.9,"Septicaemia, unspecified"
191,I,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,A42,Actinomycosis,A42.0,Pulmonary actinomycosis
